93,3.19265,12.8312,1.46497,0.0255686,0.102741,-0.180716,246.6,52.1538,-9.69798,56.6007,-6.68222,-39.8148,-2.85414,-46.8394,0.973939,-53.8641,-15.535,-0.271137,330.596,78.0038,-38.2039,-36.026,-9.28584,33.928,-5.55288,41.0037,-1.81992,48.0793,16,57.9249,-28.4139,-3.40184,64.9109,-0.654199,12.4829
93.5,3.30372,12.6188,1.51593,0.0264579,0.10104,-0.20906,246.52,51.6593,-8.62129,56.722,-6.99118,-39.9794,-3.29622,-47.075,0.398742,-54.1706,-15.4841,-0.270248,330.264,78.3159,-37.9713,-35.4839,-8.91503,33.7312,-5.15014,40.79,-1.38526,47.8487,16,58.4868,-26.1222,-3.96816,64.8788,-0.763107,12.4767
94,3.4128,12.3759,1.56597,0.0273313,0.0990948,-0.236602,246.449,51.1639,-7.481,56.7906,-7.29551,-40.1341,-3.74221,-47.3017,-0.188901,-54.4693,-15.434,-0.269375,329.934,78.6232,-37.6614,-34.9668,-8.54024,33.5305,-4.75255,40.577,-0.964859,47.6235,16,59.1067,-24.1896,-4.53417,64.8417,-0.871956,12.4696
94.5,3.51963,12.1035,1.61498,0.0281868,0.0969132,-0.263217,246.389,50.6682,-6.28067,56.8053,-7.59489,-40.2787,-4.19184,-47.5188,-0.788798,-54.759,-15.385,-0.268519,329.607,78.9262,-37.2772,-34.4773,-8.1613,33.3263,-4.36009,40.3655,-0.558893,47.4048,16,59.784,-22.5472,-5.09984,64.7996,-0.980739,12.4615
95,3.62396,11.8026,1.66285,0.0290221,0.0945038,-0.288796,246.34,50.1727,-5.02415,56.7648,-7.88897,-40.4131,-4.64484,-47.7258,-1.40072,-55.0385,-15.3372,-0.267684,329.284,79.2251,-36.8221,-34.0173,-7.77797,33.1191,-3.97275,40.1562,-0.16752,47.1932,16,60.5178,-21.1433,-5.66512,64.7527,-1.08945,12.4524
95.5,3.72555,11.4744,1.70945,0.0298355,0.0918761,-0.313218,246.302,49.6777,-3.71553,56.6685,-8.17742,-40.5372,-5.1009,-47.922,-2.02437,-55.3067,-15.2905,-0.26687,328.964,79.52,-36.2997,-33.5889,-7.39,32.9094,-3.59045,39.9496,0.209108,46.9897,16,61.3074,-19.9398,-6.22997,64.7008,-1.19807,12.4425
96,3.82415,11.1203,1.75469,0.0306251,0.0890408,-0.336373,246.275,49.1838,-2.35914,56.5159,-8.45994,-40.651,-5.55968,-48.1068,-2.65943,-55.5626,-15.2453,-0.266081,328.65,79.8114,-35.7139,-33.1938,-6.99708,32.6979,-3.21311,39.7464,0.570858,46.7949,16,62.1518,-18.9072,-6.79435,64.6439,-1.30661,12.4315
96.5,3.91956,10.7417,1.79846,0.031389,0.0860093,-0.358138,246.261,48.6915,-0.959533,56.3068,-8.73626,-40.7546,-6.02087,-48.2797,-3.30548,-55.8048,-15.2015,-0.265317,328.341,80.0995,-35.0689,-32.8335,-6.59889,32.485,-2.84064,39.5473,0.917615,46.6095,16,63.0497,-18.0234,-7.35821,64.5822,-1.41504,12.4196
97,4.01156,10.3402,1.84067,0.0321257,0.0827944,-0.378408,246.259,48.2012,0.478521,56.0415,-9.00615,-40.8482,-6.4841,-48.4402,-3.96205,-56.0323,-15.1593,-0.26458,328.038,80.3845,-34.3694,-32.5091,-6.19507,32.2714,-2.47289,39.3527,1.2493,46.434,16,63.9996,-17.2711,-7.92151,64.5155,-1.52337,12.4068
97.5,4.09997,9.91743,1.88122,0.0328336,0.0794095,-0.397062,246.269,47.7135,1.95005,55.7205,-9.26943,-40.9318,-6.94901,-48.5879,-4.62859,-56.244,-15.1188,-0.263872,327.742,80.667,-33.6202,-32.2217,-5.78528,32.0576,-2.10971,39.1633,1.56586,46.2689,16,64.9997,-16.6375,-8.4842,64.4439,-1.63158,12.3931
98,4.1846,9.47529,1.92005,0.0335112,0.0758694,-0.413982,246.293,47.2289,3.44991,55.3446,-9.52603,-41.0058,-7.41524,-48.7224,-5.30445,-56.4389,-15.0799,-0.263195,327.452,80.947,-32.8265,-31.9718,-5.36918,31.8444,-1.75093,38.9794,1.86733,46.1144,16,66.0478,-16.113,-9.04625,64.3674,-1.73966,12.3784
98.5,4.26529,9.0157,1.95707,0.0341573,0.0721896,-0.429056,246.329,46.7477,4.97276,54.9153,-9.77593,-41.0705,-7.88241,-48.8432,-5.98889,-56.6159,-15.0429,-0.262549,327.169,81.2251,-31.9935,-31.7598,-4.94649,31.6325,-1.39635,38.8017,2.1538,45.9708,16,67.1413,-15.6905,-9.60761,64.286,-1.84762,12.3627
99,4.34191,8.54074,1.99222,0.0347708,0.0683867,-0.442171,246.38,46.2706,6.51312,54.4341,-10.0192,-41.1261,-8.35014,-48.95,-6.68106,-56.774,-15.0078,-0.261935,326.893,81.5015,-31.1271,-31.5858,-4.51698,31.4227,-1.04576,38.6304,2.42546,45.8381,16,68.277,-15.3656,-10.1682,64.1997,-1.95543,12.3461
99.5,4.41432,8.05261,2.02544,0.0353506,0.0644783,-0.453197,246.443,45.7978,8.06538,53.9031,-10.2561,-41.173,-8.81806,-49.0427,-7.38,-56.9124,-14.9746,-0.261355,326.626,81.7765,-30.2331,-31.4494,-4.08051,31.2158,-0.698944,38.466,2.68262,45.7161,16,69.4513,-15.1361,-10.7281,64.1086,-2.0631,12.3286
100,4.48242,7.55364,2.05668,0.0358959,0.0604832,-0.462037,246.52,45.3299,9.62376,53.3248,-10.4869,-41.2117,-9.28578,-49.121,-8.08464,-57.0303,-14.9433,-0.26081,326.366,82.0505,-29.3178,-31.3499,-3.63708,31.0126,-0.355653,38.3087,2.92577,45.6047,16,70.66,-15.0016,-11.2871,64.0125,-2.1706,12.3101
100.5,4.54613,7.0463,2.08591,0.036406,0.056421,-0.468567,246.611,44.8672,11.1824,52.702,-10.7121,-41.2424,-9.75295,-49.1847,-8.79379,-57.127,-14.9141,-0.2603,326.114,82.3237,-28.3874,-31.2864,-3.18683,30.8141,-0.0156389,38.1588,3.15555,45.5034,16,71.8981,-14.9641,-11.8453,63.9116,-2.27794,12.2907
101,4.60539,6.53315,2.1131,0.0368805,0.0523122,-0.472673,246.715,44.4102,12.7354,52.0381,-10.9322,-41.2655,-10.2192,-49.2337,-9.50612,-57.2019,-14.8869,-0.259825,325.87,82.5966,-27.4487,-31.2575,-2.7301,30.6213,0.321356,38.0164,3.37281,45.4116,16,73.1602,-15.0279,-12.4026,63.8058,-2.38511,12.2703
101.5,4.66015,6.0169,2.13822,0.037319,0.0481787,-0.474231,246.833,43.9591,14.2765,51.3367,-11.1481,-41.2815,-10.6841,-49.268,-10.2202,-57.2545,-14.8618,-0.259387,325.635,82.8694,-26.5084,-31.2614,-2.26746,30.435,0.655596,37.8819,3.57865,45.3287,16,74.44,-15.2001,-12.9589,63.6951,-2.4921,12.2491
102,4.7104,5.50039,2.16127,0.0377214,0.044043,-0.473139,246.965,43.5143,15.7998,50.602,-11.3604,-41.2905,-11.1475,-49.2876,-10.9346,-57.2848,-14.8387,-0.258985,325.408,83.1423,-25.5735,-31.2959,-1.79973,30.2563,0.987348,37.7551,3.77443,45.2539,16,75.7305,-15.4905,-13.5143,63.5796,-2.5989,12.2268
102.5,4.75616,4.98658,2.18227,0.0380877,0.0399289,-0.469275,247.109,43.076,17.2991,49.8386,-11.5703,-41.2928,-11.6089,-49.2927,-11.6475,-57.2926,-14.8177,-0.258618,325.188,83.4157,-24.6513,-31.3585,-1.328,30.086,1.31688,37.6361,3.96177,45.1862,16,77.0242,-15.9128,-14.0686,63.4592,-2.7055,12.2037
103,4.79745,4.47855,2.20121,0.0384184,0.0358611,-0.462517,247.266,42.6445,18.768,49.0514,-11.7789,-41.2885,-12.0682,-49.2833,-12.3574,-57.278,-14.7988,-0.258288,324.977,83.6897,-23.7491,-31.4463,-0.853637,29.9249,1.64446,37.5249,4.14256,45.1248,16,78.3128,-16.4861,-14.6218,63.3341,-2.81189,12.1796
103.5,4.83435,3.97952,2.21814,0.0387138,0.0318652,-0.452759,247.436,42.22,20.2004,48.246,-11.9873,-41.2777,-12.5249,-49.2596,-13.0625,-57.2415,-14.7819,-0.257992,324.774,83.9646,-22.8744,-31.5558,-0.378291,29.7738,1.97035,37.4213,4.319,45.0688,16,79.5875,-17.235,-15.1739,63.204,-2.91807,12.1546
104,4.86694,3.4928,2.23309,0.0389748,0.027968,-0.439885,247.619,41.8025,21.5899,47.4282,-12.1968,-41.2603,-12.9789,-49.222,-13.761,-57.1837,-14.7669,-0.257731,324.578,84.2405,-22.035,-31.6833,0.0961225,29.6332,2.2948,37.3251,4.49349,45.017,16,80.8386,-18.1934,-15.7249,63.0692,-3.02402,12.1287
104.5,4.89535,3.02188,2.24613,0.0392023,0.0241972,-0.423768,247.813,41.3922,22.9304,46.6045,-12.4089,-41.2363,-13.43,-49.1708,-14.451,-57.1054,-14.7539,-0.257504,324.389,84.5176,-21.2385,-31.8245,0.567449,29.5033,2.61806,37.2361,4.66866,44.9688,16,82.0562,-19.4074,-16.2747,62.9296,-3.12975,12.1018
105,4.91974,2.57034,2.25732,0.0393976,0.0205816,-0.404304,248.019,40.9891,24.2156,45.7815,-12.625,-41.2052,-13.878,-49.1065,-15.1309,-57.0077,-14.7427,-0.257308,324.207,84.796,-20.4929,-31.9748,1.03334,29.3844,2.94034,37.1538,4.84734,44.9232,16,83.2298,-20.9399,-16.8232,62.7852,-3.23524,12.0741
105.5,4.94028,2.14188,2.26674,0.0395621,0.0171508,-0.38138,248.236,40.5931,25.4392,44.9667,-12.8466,-41.1668,-14.3227,-49.0294,-15.7988,-56.8921,-14.7333,-0.257144,324.031,85.0757,-19.8063,-32.129,1.49128,29.2763,3.26186,37.0779,5.03244,44.8795,16,84.3484,-22.8802,-17.3705,62.636,-3.34048,12.0454
106,4.9572,1.74036,2.2745,0.0396976,0.0139357,-0.35487,248.463,40.2042,26.5951,44.1678,-13.0752,-41.1206,-14.7642,-48.9403,-16.4532,-56.76,-14.7255,-0.257008,323.861,85.3567,-19.1866,-32.2815,1.93866,29.1786,3.58281,37.0078,5.22695,44.837,16,85.4009,-25.3582,-17.9164,62.482,-3.44547,12.0158
106.5,4.97075,1.36973,2.28072,0.039806,0.010968,-0.324662,248.7,39.8222,27.6771,43.3929,-13.3123,-41.0661,-15.2023,-48.8397,-17.0923,-56.6132,-14.7193,-0.2569,323.696,85.6391,-18.6423,-32.4263,2.37281,29.0907,3.90334,36.943,5.43387,44.7952,16,86.3756,-28.5691,-18.461,62.3233,-3.55019,11.9852
107,4.98121,1.03409,2.28552,0.0398898,0.00828039,-0.290645,248.946,39.4468,28.6793,42.6508,-13.5594,-41.0028,-15.637,-48.7283,-17.7146,-56.4538,-14.7145,-0.256816,323.536,85.9226,-18.1814,-32.557,2.79103,29.012,4.2236,36.8827,5.65616,44.7534,16,87.2607,-32.8211,-19.0042,62.1598,-3.65465,11.9538
107.5,4.98891,0.73766,2.28905,0.0399515,0.00590674,-0.252693,249.2,39.0777,29.5956,41.9505,-13.8183,-40.93,-16.0686,-48.607,-18.3189,-56.284,-14.7109,-0.256755,323.379,86.2072,-17.8123,-32.6664,3.19064,28.9414,4.54368,36.8262,5.89671,44.7109,16,88.0441,-38.6326,-19.5459,61.9916,-3.75882,11.9215
108,4.99421,0.484776,2.29148,0.0399939,0.0038818,-0.210708,249.462,38.7145,30.4203,41.3018,-14.0903,-40.8472,-16.497,-48.4766,-18.9036,-56.106,-14.7085,-0.256712,323.224,86.4927,-17.5434,-32.7472,3.56897,28.878,4.86364,36.7725,6.15832,44.6671,16,88.7137,-46.942,-20.0861,61.8187,-3.86271,11.8882
108.5,4.99751,0.27991,2.293,0.0400203,0.00224135,-0.164557,249.731,38.3567,31.1477,40.7148,-14.3772,-40.7537,-16.9224,-48.338,-19.4677,-55.9223,-14.707,-0.256686,323.072,86.7787,-17.3829,-32.7913,3.92337,28.8208,5.18353,36.7209,6.44368,44.621,16,89.2568,-59.6627,-20.6248,61.641,-3.96631,11.854
109,4.99925,0.127657,2.29379,0.0400343,0.0010222,-0.114134,250.005,38.0037,31.7721,40.1999,-14.6807,-40.6491,-17.3453,-48.1923,-20.0099,-55.7355,-14.7062,-0.256672,322.921,87.0649,-17.3393,-32.7902,4.25125,28.7687,5.5033,36.6701,6.75535,44.5716,16,89.6609,-81.3699,-21.1619,61.4587,-4.0696,11.819
109.5,4.9999,0.0327377,2.29409,0.0400395,0.000262144,-0.0593181,250.285,37.6548,32.2882,39.7683,-15.0024,-40.5329,-17.7658,-48.0405,-20.5292,-55.5481,-14.7059,-0.256666,322.769,87.3508,-17.4209,-32.7351,4.55,28.7211,5.8229,36.6192,7.09581,44.5173,16,89.913,-126.475,-21.6974,61.2717,-4.17259,11.783
110,5,0,2.29414,0.0400403,0,0,250.568,37.3093,32.6907,39.4316,-15.3443,-40.405,-18.1845,-47.8839,-21.0246,-55.3627,-14.7059,-0.256666,322.616,87.636,-17.636,-32.6163,4.81699,28.6773,6.14221,36.5667,7.46743,44.4562,16,90,-276.402,-22.2313,61.08,-4.27525,11.7462
110.5,5,0,2.29414,0.0400403,0,0,250.855,36.9664,33.0336,39.1449,-15.6963,-40.2696,-18.6016,-47.7233,-21.507,-55.1771,-14.7059,-0.256666,322.461,87.92,-17.92,-32.4612,5.06706,28.6341,6.46108,36.5117,7.85509,44.3894,16,1.#QNAN,-304.642,-22.7635,60.8837,-4.37759,11.7084
111,5,0,2.29414,0.0400403,0,0,251.145,36.6261,33.3739,38.8551,-16.0471,-40.131,-19.0174,-47.5592,-21.9876,-54.9873,-14.7059,-0.256666,322.304,88.2026,-18.2026,-32.3036,5.31675,28.5888,6.77945,36.454,8.24216,44.3191,16,1.#QNAN,-339.425,-23.2939,60.6827,-4.4796,11.6698
111.5,5,0,2.29414,0.0400403,0,0,251.438,36.2883,33.7117,38.5624,-16.3967,-39.9895,-19.4317,-47.3914,-22.4667,-54.7934,-14.7059,-0.256666,322.143,88.4838,-18.4838,-32.1435,5.56603,28.5413,7.09731,36.3934,8.62859,44.2455,16,90,-383.306,-23.8226,60.4771,-4.58127,11.6302
112,5,0,2.29414,0.0400403,0,0,251.733,35.9531,34.0469,38.2667,-16.745,-39.8449,-19.8445,-47.2201,-22.944,-54.5952,-14.7059,-0.256666,321.981,88.7636,-18.7636,-31.981,5.81488,28.4917,7.41463,36.3301,9.01438,44.1685,16,90,-440.371,-24.3494,60.267,-4.68258,11.5898
112.5,5,0,2.29414,0.0400403,0,0,252.032,35.6204,34.3796,37.9682,-17.0921,-39.6972,-20.2558,-47.0451,-23.4195,-54.3929,-14.7059,-0.256666,321.816,89.0419,-19.0419,-31.816,6.06329,28.4399,7.73138,36.264,9.39947,44.0882,16,1.#QNAN,-517.586,-24.8744,60.0522,-4.78354,11.5485
113,5,0,2.29414,0.0400403,0,0,252.333,35.2904,34.7096,37.6667,-17.4379,-39.5466,-20.6656,-46.8665,-23.8933,-54.1865,-14.7059,-0.256666,321.649,89.3189,-19.3189,-31.6486,6.31125,28.3859,8.04755,36.1952,9.78385,44.0045,16,90,-627.867,-25.3975,59.8328,-4.88414,11.5063
113.5,5,0,2.29414,0.0400403,0,0,252.638,34.963,35.037,37.3624,-17.7823,-39.3929,-21.0738,-46.6844,-24.3652,-53.9759,-14.7059,-0.256666,321.479,89.5943,-19.5943,-31.4788,6.55871,28.3297,8.3631,36.1236,10.1675,43.9174,16,90,-798.176,-25.9187,59.6089,-4.98436,11.4633
114,5,0,2.29414,0.0400403,0,0,252.945,34.6383,35.3617,37.0552,-18.1254,-39.2362,-21.4804,-46.4987,-24.8353,-53.7612,-14.7059,-0.256666,321.307,89.8683,-19.8683,-31.3066,6.80569,28.2714,8.67801,36.0492,10.5503,43.827,16,90,-1095.73,-26.4379,59.3805,-5.08421,11.4193
114.5,5,0,2.29414,0.0400403,0,0,253.255,34.3163,35.6837,36.7452,-18.4671,-39.0765,-21.8853,-46.3095,-25.3035,-53.5425,-14.7059,-0.256666,321.132,90.1407,-20.1407,-31.1321,7.05214,28.2109,8.99227,35.9721,10.9324,43.7333,16,90,-1747.82,-26.9551,59.1475,-5.18367,11.3745
115,5,0,2.29414,0.0400403,0,0,253.568,33.997,36.003,36.4324,-18.8074,-38.9139,-22.2886,-46.1168,-25.7698,-53.3196,-14.7059,-0.256666,320.955,90.4116,-20.4116,-30.9551,7.29805,28.1483,9.30584,35.8923,11.3136,43.6362,16,90,-4320.25,-27.4702,58.91,-5.28273,11.3288
115.5,5,0,2.29414,0.0400403,0,0,253.883,33.6804,36.3196,36.1168,-19.1463,-38.7483,-22.6902,-45.9205,-26.2341,-53.0927,-14.7059,-0.256666,320.776,90.681,-20.681,-30.7758,7.54341,28.0836,9.6187,35.8097,11.694,43.5358,16,90,9151.28,-27.9832,58.668,-5.38139,11.2823
116,5,0,2.29414,0.0400403,0,0,254.201,33.3666,36.6334,35.7985,-19.4837,-38.5797,-23.0901,-45.7207,-26.6964,-52.8618,-14.7059,-0.256666,320.594,90.9487,-20.9487,-30.5942,7.7882,28.0167,9.93083,35.7244,12.0735,43.4321,16,90,2222.3,-28.4941,58.4216,-5.47964,11.2349
116.5,5,0,2.29414,0.0400403,0,0,254.523,33.0556,36.9444,35.4775,-19.8196,-38.4082,-23.4882,-45.5175,-27.1567,-52.6268,-14.7059,-0.256666,320.41,91.2149,-21.2149,-30.4102,8.03239,27.9476,10.2422,35.6364,12.452,43.3251,16,90,1264.93,-29.0029,58.1707,-5.57747,11.1867
117,5,0,2.29414,0.0400403,0,0,254.846,32.7475,37.2525,35.1537,-20.154,-38.2338,-23.8845,-45.3108,-27.6149,-52.3878,-14.7059,-0.256666,320.224,91.4795,-21.4795,-30.2239,8.27597,27.8765,10.5528,35.5456,12.8296,43.2148,16,90,884.262,-29.5094,57.9154,-5.67488,11.1376
117.5,5,0,2.29414,0.0400403,0,0,255.173,32.4421,37.5579,34.8273,-20.4869,-38.0565,-24.279,-45.1007,-28.0711,-52.1448,-14.7059,-0.256666,320.035,91.7424,-21.7424,-30.0353,8.51892,27.8032,10.8626,35.4522,13.2062,43.1012,16,90,679.868,-30.0137,57.6557,-5.77186,11.0876
118,5,0,2.29414,0.0400403,0,0,255.502,32.1396,37.8604,34.4982,-20.8182,-37.8763,-24.6716,-44.8871,-28.525,-51.8979,-14.7059,-0.256666,319.844,92.0037,-22.0037,-29.8444,8.76122,27.7278,11.1715,35.356,13.5819,42.9843,16,1.#QNAN,552.361,-30.5157,57.3916,-5.86839,11.0368
118.5,5,0,2.29414,0.0400403,0,0,255.833,31.84,38.16,34.1665,-21.148,-37.6931,-25.0624,-44.6701,-28.9768,-51.647,-14.7059,-0.256666,319.651,92.2633,-22.2633,-29.6513,9.00285,27.6503,11.4797,35.2572,13.9564,42.8641,16,90,465.246,-31.0153,57.1231,-5.96448,10.9852
119,5,0,2.29414,0.0400403,0,0,256.168,31.5433,38.4567,33.8322,-21.4761,-37.5072,-25.4513,-44.4496,-29.4264,-51.3921,-14.7059,-0.256666,319.456,92.5212,-22.5212,-29.4559,9.2438,27.5707,11.7869,35.1557,14.33,42.7407,16,90,401.973,-31.5126,56.8503,-6.06012,10.9327
119.5,5,0,2.29414,0.0400403,0,0,256.505,31.2495,38.7505,33.4953,-21.8026,-37.3183,-25.8382,-44.2259,-29.8738,-51.1334,-14.7059,-0.256666,319.258,92.7774,-22.7774,-29.2582,9.48405,27.4889,12.0932,35.0515,14.7024,42.614,16,90,353.944,-32.0075,56.5731,-6.15529,10.8794
120,5,0,2.29414,0.0400403,0,0,256.844,30.9587,39.0413,33.1559,-22.1274,-37.1266,-26.2231,-43.9987,-30.3189,-50.8707,-14.7059,-0.256666,319.058,93.0318,-23.0318,-29.0583,9.72357,27.4051,12.3986,34.9446,15.0737,42.4841,16,90,316.254,-32.5,56.2917,-6.25,10.8253
120.5,5,0,2.29414,0.0400403,0,0,257.186,30.6709,39.3291,32.814,-22.4506,-36.9321,-26.6061,-43.7682,-30.7616,-50.6042,-14.7059,-0.256666,318.856,93.2845,-23.2845,-28.8562,9.96235,27.3192,12.7031,34.8351,15.4439,42.351,16,1.#QNAN,285.896,-32.99,56.0059,-6.34423,10.7704
121,5,0,2.29414,0.0400403,0,0,257.531,30.386,39.614,32.4695,-22.772,-36.7348,-26.987,-43.5343,-31.2021,-50.3339,-14.7059,-0.256666,318.652,93.5355,-23.5355,-28.652,10.2004,27.2313,13.0066,34.7229,15.8129,42.2146,16,90,260.929,-33.4775,55.7159,-6.43798,10.7146
121.5,5,0,2.29414,0.0400403,0,0,257.877,30.1042,39.8958,32.1226,-23.0917,-36.5347,-27.3659,-43.2972,-31.6401,-50.0597,-14.7059,-0.256666,318.445,93.7846,-23.7846,-28.4455,10.4376,27.1412,13.3091,34.6081,16.1807,42.075,16,90,240.04,-33.9624,55.4216,-6.53123,10.658
122,5,0,2.29414,0.0400403,0,0,258.227,29.8254,40.1746,31.7732,-23.4096,-36.3318,-27.7427,-43.0567,-32.0758,-49.7816,-14.7059,-0.256666,318.237,94.0319,-24.0319,-28.2368,10.6741,27.0491,13.6106,34.4906,16.5472,41.9322,16,90,222.31,-34.4448,55.1231,-6.62399,10.6006
122.5,5,0,2.29414,0.0400403,0,0,258.579,29.5496,40.4504,31.4214,-23.7258,-36.1261,-28.1174,-42.813,-32.509,-49.4998,-14.7059,-0.256666,318.026,94.2774,-24.2774,-28.026,10.9097,26.9549,13.9111,34.3705,16.9125,41.7862,16,90,207.078,-34.9245,54.8204,-6.71625,10.5424
123,5,0,2.29414,0.0400403,0,0,258.933,29.277,40.723,31.0672,-24.0401,-35.9177,-28.4899,-42.566,-32.9397,-49.2143,-14.7059,-0.256666,317.813,94.5211,-24.5211,-27.8131,11.1445,26.8587,14.2105,34.2478,17.2765,41.637,16,90,193.854,-35.4015,54.5136,-6.80799,10.4834
123.5,5,0,2.29414,0.0400403,0,0,259.289,29.0074,40.9926,30.7107,-24.3527,-35.7065,-28.8603,-42.3157,-33.3679,-48.9249,-14.7059,-0.256666,317.598,94.7629,-24.7629,-27.5981,11.3785,26.7604,14.5088,34.1225,17.6392,41.4846,16,90,182.271,-35.8759,54.2026,-6.89921,10.4236
124,5,0,2.29414,0.0400403,0,0,259.648,28.741,41.259,30.3518,-24.6633,-35.4927,-29.2284,-42.0623,-33.7936,-48.6319,-14.7059,-0.256666,317.381,95.0028,-25.0028,-27.3809,11.6116,26.6601,14.8061,33.9946,18.0005,41.3291,16,90,172.043,-36.3475,53.8874,-6.98991,10.363
124.5,5,0,2.29414,0.0400403,0,0,260.009,28.4777,41.5223,29.9906,-24.9721,-35.2761,-29.5944,-41.8056,-34.2167,-48.3351,-14.7059,-0.256666,317.162,95.2407,-25.2407,-27.1617,11.8438,26.5577,15.1021,33.8641,18.3605,41.1705,16,1.#QNAN,162.949,-36.8164,53.5682,-7.08008,10.3016
125,5,0,2.29414,0.0400403,0,0,260.373,28.2175,41.7825,29.6271,-25.279,-35.0568,-29.9581,-41.5458,-34.6372,-48.0347,-14.7059,-0.256666,316.94,95.4768,-25.4768,-26.9404,12.0751,26.4534,15.3971,33.731,18.7191,41.0087,16,90,154.812,-37.2825,53.2449,-7.16971,10.2394
125.5,5,0,2.29414,0.0400403,0,0,260.739,27.9606,42.0394,29.2613,-25.584,-34.8349,-30.3195,-41.2828,-35.055,-47.7306,-14.7059,-0.256666,316.717,95.7109,-25.7109,-26.7171,12.3055,26.347,15.6909,33.5954,19.0762,40.8438,16,1.#QNAN,147.493,-37.7457,52.9175,-7.25879,10.1764
126,5,0,2.29414,0.0400403,0,0,261.107,27.7068,42.2932,28.8934,-25.887,-34.6103,-30.6786,-41.0166,-35.4702,-47.4229,-14.7059,-0.256666,316.492,95.9431,-25.9431,-26.4917,12.5349,26.2386,15.9834,33.4572,19.4319,40.6758,16,1.#QNAN,140.875,-38.206,52.5861,-7.34732,10.1127
126.5,5,0,2.29414,0.0400403,0,0,261.477,27.4563,42.5437,28.5232,-26.188,-34.3831,-31.0354,-40.7473,-35.8827,-47.1115,-14.7059,-0.256666,316.264,96.1733,-26.1733,-26.2643,12.7634,26.1282,16.2748,33.3164,19.7862,40.5046,16,90,134.865,-38.6635,52.2507,-7.43528,10.0482
127,5,0,2.29414,0.0400403,0,0,261.849,27.209,42.791,28.1508,-26.4871,-34.1533,-31.3898,-40.4749,-36.2925,-46.7966,-14.7059,-0.256666,316.035,96.4015,-26.4015,-26.0349,12.9909,26.0159,16.5649,33.1731,20.1389,40.3304,16,90,129.385,-39.118,51.9113,-7.52269,9.98294
127.5,5,0,2.29414,0.0400403,0,0,262.224,26.965,43.035,27.7763,-26.7841,-33.9208,-31.7418,-40.1995,-36.6994,-46.4781,-14.7059,-0.256666,315.803,96.6277,-26.6277,-25.8035,13.2175,25.9015,16.8538,33.0273,20.4901,40.1531,16,1.#QNAN,124.369,-39.5695,51.568,-7.60952,9.91692
128,5,0,2.29414,0.0400403,0,0,262.6,26.7242,43.2758,27.3997,-27.0791,-33.6858,-32.0914,-39.9209,-37.1036,-46.1561,-14.7059,-0.256666,315.57,96.8518,-26.8518,-25.5701,13.443,25.7852,17.1413,32.879,20.8397,39.9728,16,1.#QNAN,119.762,-40.018,51.2207,-7.69577,9.85013
128.5,5,0,2.29414,0.0400403,0,0,262.979,26.4868,43.5132,27.0211,-27.372,-33.4482,-32.4385,-39.6394,-37.505,-45.8306,-14.7059,-0.256666,315.335,97.074,-27.074,-25.3348,13.6675,25.6669,17.4276,32.7282,21.1877,39.7894,16,90,115.519,-40.4635,50.8695,-7.78143,9.7826
129,5,0,2.29414,0.0400403,0,0,263.36,26.2526,43.7474,26.6403,-27.6629,-33.2081,-32.7832,-39.3548,-37.9035,-45.5015,-14.7059,-0.256666,315.098,97.294,-27.294,-25.0976,13.891,25.5466,17.7125,32.5748,21.5341,39.603,16,90,111.599,-40.9058,50.5145,-7.8665,9.71432
129.5,5,0,2.29414,0.0400403,0,0,263.742,26.0218,43.9782,26.2575,-27.9516,-32.9654,-33.1254,-39.0672,-38.2991,-45.169,-14.7059,-0.256666,314.858,97.512,-27.512,-24.8585,14.1134,25.4244,17.9961,32.419,21.8789,39.4136,16,1.#QNAN,107.968,-41.3451,50.1556,-7.95098,9.64531
130,5,0,2.29414,0.0400403,0,0,264.127,25.7944,44.2056,25.8727,-28.2382,-32.7202,-33.465,-38.7767,-38.6919,-44.8331,-14.7059,-0.256666,314.617,97.7279,-27.7279,-24.6174,14.3347,25.3003,18.2784,32.2607,22.222,39.2212,16,90,104.596,-41.7812,49.7929,-8.03485,9.57556
130.5,5,0,2.29414,0.0400403,0,0,264.514,25.5703,44.4297,25.486,-28.5227,-32.4726,-33.8022,-38.4831,-39.0816,-44.4937,-14.7059,-0.256666,314.375,97.9416,-27.9416,-24.3745,14.5549,25.1742,18.5592,32.1,22.5634,39.0258,16,90,101.459,-42.2141,49.4264,-8.1181,9.50507
131,5,0,2.29414,0.0400403,0,0,264.903,25.3496,44.6504,25.0973,-28.805,-32.2224,-34.1367,-38.1867,-39.4684,-44.151,-14.7059,-0.256666,314.13,98.1533,-28.1533,-24.1298,14.7741,25.0463,18.8386,31.9368,22.9031,38.8274,16,90,98.5336,-42.6438,49.0561,-8.20074,9.43387
131.5,5,0,2.29414,0.0400403,0,0,265.293,25.1322,44.8678,24.7067,-29.0851,-31.9698,-34.4686,-37.8874,-39.8522,-43.8049,-14.7059,-0.256666,313.883,98.3628,-28.3628,-23.8832,14.9921,24.9164,19.1166,31.7712,23.2411,38.626,16,90,95.8005,-43.0703,48.6821,-8.28275,9.36195
